filename,timestamp,value,label
pool_11_ea87580b-a_data_ph,2018-05-26T15:15:00+0200,7.44239,0
pool_11_ea87580b-a_data_ph,2018-05-26T16:27:00+0200,7.45061,0
pool_11_ea87580b-a_data_ph,2018-05-26T17:39:01+0200,7.450310000000001,0
pool_11_ea87580b-a_data_ph,2018-05-26T18:51:01+0200,7.45046,0
pool_11_ea87580b-a_data_ph,2018-05-26T20:03:00+0200,7.46802,0
pool_11_ea87580b-a_data_ph,2018-05-26T21:15:01+0200,7.481260000000002,0
pool_11_ea87580b-a_data_ph,2018-05-26T22:27:00+0200,7.37299,0
pool_11_ea87580b-a_data_ph,2018-05-26T23:39:01+0200,7.33841,0
pool_11_ea87580b-a_data_ph,2018-05-27T00:51:01+0200,7.33858,0
pool_11_ea87580b-a_data_ph,2018-05-27T02:03:02+0200,7.343089999999999,0
pool_11_ea87580b-a_data_ph,2018-05-27T03:15:02+0200,7.34755,0
pool_11_ea87580b-a_data_ph,2018-05-27T04:27:02+0200,7.3520699999999986,0
pool_11_ea87580b-a_data_ph,2018-05-27T05:39:01+0200,7.3566,0
pool_11_ea87580b-a_data_ph,2018-05-27T06:51:01+0200,7.36107,0
pool_11_ea87580b-a_data_ph,2018-05-27T08:03:01+0200,7.3872300000000015,0
pool_11_ea87580b-a_data_ph,2018-05-27T09:15:01+0200,7.39158,0
pool_11_ea87580b-a_data_ph,2018-05-27T10:27:01+0200,7.39567,0
pool_11_ea87580b-a_data_ph,2018-05-27T11:39:01+0200,7.40403,0
pool_11_ea87580b-a_data_ph,2018-05-27T12:51:02+0200,7.40817,0
pool_11_ea87580b-a_data_ph,2018-05-27T14:03:01+0200,7.42945,0
pool_11_ea87580b-a_data_ph,2018-05-27T15:15:01+0200,7.455319999999999,0
pool_11_ea87580b-a_data_ph,2018-05-27T16:27:02+0200,7.43343,0
pool_11_ea87580b-a_data_ph,2018-05-27T17:39:02+0200,7.21661,1
pool_11_ea87580b-a_data_ph,2018-05-27T18:51:02+0200,7.25997,0
pool_11_ea87580b-a_data_ph,2018-05-27T20:03:02+0200,7.26877,0
pool_11_ea87580b-a_data_ph,2018-05-27T21:15:03+0200,7.2819600000000015,0
pool_11_ea87580b-a_data_ph,2018-05-27T22:27:02+0200,7.28206,0
pool_11_ea87580b-a_data_ph,2018-05-27T23:39:01+0200,7.2908300000000015,0
pool_11_ea87580b-a_data_ph,2018-05-28T00:51:02+0200,7.29098,0
pool_11_ea87580b-a_data_ph,2018-05-28T02:03:01+0200,7.29542,0
pool_11_ea87580b-a_data_ph,2018-05-28T03:15:02+0200,7.29996,0
