filename,timestamp,value,label
pool_10_d70a0923-e_data_ph,2017-08-02T17:06:52+0200,7.9947,0
pool_10_d70a0923-e_data_ph,2017-08-02T21:23:13+0200,7.98366,0
pool_10_d70a0923-e_data_ph,2017-08-02T22:43:30+0200,7.997330000000002,0
pool_10_d70a0923-e_data_ph,2017-08-03T01:24:10+0200,8.086110000000001,0
pool_10_d70a0923-e_data_ph,2017-08-03T02:44:25+0200,8.08779,0
pool_10_d70a0923-e_data_ph,2017-08-03T05:24:59+0200,8.09798,0
pool_10_d70a0923-e_data_ph,2017-08-03T06:45:19+0200,8.10268,0
pool_10_d70a0923-e_data_ph,2017-08-03T12:06:30+0200,7.59727,0
pool_10_d70a0923-e_data_ph,2017-08-03T14:47:04+0200,7.59382,0
pool_10_d70a0923-e_data_ph,2017-08-03T21:29:17+0200,7.68342,0
pool_10_d70a0923-e_data_ph,2017-08-04T01:29:24+0200,7.72519,0
pool_10_d70a0923-e_data_ph,2017-08-04T09:31:16+0200,7.68521,0
pool_10_d70a0923-e_data_ph,2017-08-04T16:12:42+0200,7.47774,0
pool_10_d70a0923-e_data_ph,2017-08-04T18:53:18+0200,7.52175,0
pool_10_d70a0923-e_data_ph,2017-08-04T22:54:14+0200,7.605469999999999,0
pool_10_d70a0923-e_data_ph,2017-08-05T01:34:49+0200,7.635219999999999,0
pool_10_d70a0923-e_data_ph,2017-08-05T02:55:04+0200,7.64877,0
pool_10_d70a0923-e_data_ph,2017-08-05T04:15:23+0200,7.65963,0
pool_10_d70a0923-e_data_ph,2017-08-05T06:55:59+0200,7.68906,0
pool_10_d70a0923-e_data_ph,2017-08-05T09:36:33+0200,7.69442,0
pool_10_d70a0923-e_data_ph,2017-08-05T10:56:51+0200,7.698860000000002,0
pool_10_d70a0923-e_data_ph,2017-08-05T14:57:46+0200,7.71652,0
pool_10_d70a0923-e_data_ph,2017-08-05T21:39:14+0200,7.76917,0
pool_10_d70a0923-e_data_ph,2017-08-06T00:20:33+0200,7.77755,0
pool_10_d70a0923-e_data_ph,2017-08-06T20:24:15+0200,7.87427,0
pool_10_d70a0923-e_data_ph,2017-08-06T21:44:34+0200,7.8860100000000015,0
pool_10_d70a0923-e_data_ph,2017-08-06T23:04:49+0200,7.89582,0
pool_10_d70a0923-e_data_ph,2017-08-07T00:25:07+0200,7.90171,0
pool_10_d70a0923-e_data_ph,2017-08-07T01:45:25+0200,7.9089,0
pool_10_d70a0923-e_data_ph,2017-08-07T03:05:42+0200,7.918719999999999,0
pool_10_d70a0923-e_data_ph,2017-08-07T04:25:59+0200,7.9279,0
pool_10_d70a0923-e_data_ph,2017-08-07T05:46:16+0200,7.93583,0
pool_10_d70a0923-e_data_ph,2017-08-07T07:06:34+0200,7.9425,0
pool_10_d70a0923-e_data_ph,2017-08-07T08:26:56+0200,7.942589999999999,0
pool_10_d70a0923-e_data_ph,2017-08-07T11:07:28+0200,7.682180000000002,1
pool_10_d70a0923-e_data_ph,2017-08-07T15:08:22+0200,7.67258,0
pool_10_d70a0923-e_data_ph,2017-08-07T16:28:40+0200,7.67983,0
pool_10_d70a0923-e_data_ph,2017-08-08T08:32:11+0200,7.85359,0
pool_10_d70a0923-e_data_ph,2017-08-08T09:52:29+0200,7.66547,0
pool_10_d70a0923-e_data_ph,2017-08-09T16:39:32+0200,7.41928,0
pool_10_d70a0923-e_data_ph,2017-08-09T20:40:28+0200,7.4966,0
pool_10_d70a0923-e_data_ph,2017-08-09T22:00:44+0200,7.514660000000001,0
pool_10_d70a0923-e_data_ph,2017-08-10T06:02:29+0200,7.595110000000001,0
pool_10_d70a0923-e_data_ph,2017-08-10T07:22:47+0200,7.61295,0
pool_10_d70a0923-e_data_ph,2017-08-10T14:05:00+0200,7.56162,0
pool_10_d70a0923-e_data_ph,2017-08-11T03:27:13+0200,7.702339999999999,0
pool_10_d70a0923-e_data_ph,2017-08-11T08:48:23+0200,7.674739999999999,0
pool_10_d70a0923-e_data_ph,2017-08-12T06:13:16+0200,7.5751300000000015,0
pool_10_d70a0923-e_data_ph,2017-08-12T07:33:33+0200,7.58444,0
pool_10_d70a0923-e_data_ph,2017-08-12T08:53:50+0200,7.5910600000000015,0
pool_10_d70a0923-e_data_ph,2017-08-12T10:14:08+0200,7.59793,0
pool_10_d70a0923-e_data_ph,2017-08-12T11:34:25+0200,7.5984,0
pool_10_d70a0923-e_data_ph,2017-08-12T12:54:45+0200,7.60734,0
pool_10_d70a0923-e_data_ph,2017-08-12T14:15:02+0200,7.61897,0
pool_10_d70a0923-e_data_ph,2017-08-12T15:35:18+0200,7.624739999999999,0
pool_10_d70a0923-e_data_ph,2017-08-12T16:55:36+0200,7.63388,0
pool_10_d70a0923-e_data_ph,2017-08-12T18:15:55+0200,7.639769999999999,0
pool_10_d70a0923-e_data_ph,2017-08-12T19:36:14+0200,7.64832,0
pool_10_d70a0923-e_data_ph,2017-08-12T22:16:47+0200,7.65958,0
pool_10_d70a0923-e_data_ph,2017-08-13T19:41:33+0200,7.76023,0
pool_10_d70a0923-e_data_ph,2017-08-14T03:43:20+0200,7.788939999999998,0
pool_10_d70a0923-e_data_ph,2017-08-14T19:46:53+0200,7.8293300000000015,0
pool_10_d70a0923-e_data_ph,2017-08-15T01:08:04+0200,7.84995,0
pool_10_d70a0923-e_data_ph,2017-08-16T17:16:55+0200,7.93076,0
pool_10_d70a0923-e_data_ph,2017-08-17T02:39:00+0200,7.94521,0
pool_10_d70a0923-e_data_ph,2017-08-17T16:01:58+0200,7.954639999999999,0
pool_10_d70a0923-e_data_ph,2017-08-17T20:02:51+0200,7.966189999999999,0
pool_10_d70a0923-e_data_ph,2017-08-17T21:23:08+0200,7.962860000000001,0
pool_10_d70a0923-e_data_ph,2017-08-17T22:43:24+0200,7.96674,0
pool_10_d70a0923-e_data_ph,2017-08-18T00:03:43+0200,7.96802,0
pool_10_d70a0923-e_data_ph,2017-08-18T01:24:02+0200,7.96998,0
pool_10_d70a0923-e_data_ph,2017-08-18T02:44:21+0200,7.97196,0
pool_10_d70a0923-e_data_ph,2017-08-18T04:04:36+0200,7.97266,0
pool_10_d70a0923-e_data_ph,2017-08-18T05:24:54+0200,7.97341,0
pool_10_d70a0923-e_data_ph,2017-08-18T06:45:12+0200,7.974289999999999,0
