filename,timestamp,value,label
pool_8_d8516fed-a_data_ph,2017-08-01T02:52:43+0200,7.342810000000001,0
pool_8_d8516fed-a_data_ph,2017-08-01T04:13:01+0200,7.34285,0
pool_8_d8516fed-a_data_ph,2017-08-01T08:13:56+0200,7.341639999999999,0
pool_8_d8516fed-a_data_ph,2017-08-01T09:34:15+0200,7.3416,0
pool_8_d8516fed-a_data_ph,2017-08-01T10:54:35+0200,7.3422,0
pool_8_d8516fed-a_data_ph,2017-08-02T01:37:48+0200,7.331739999999999,0
pool_8_d8516fed-a_data_ph,2017-08-02T04:18:28+0200,7.331139999999999,0
pool_8_d8516fed-a_data_ph,2017-08-02T06:58:56+0200,7.32989,0
pool_8_d8516fed-a_data_ph,2017-08-02T08:19:15+0200,7.32988,0
pool_8_d8516fed-a_data_ph,2017-08-02T09:39:34+0200,7.329210000000002,0
pool_8_d8516fed-a_data_ph,2017-08-02T12:20:10+0200,7.329089999999999,0
pool_8_d8516fed-a_data_ph,2017-08-02T13:40:29+0200,7.32965,0
pool_8_d8516fed-a_data_ph,2017-08-02T15:00:44+0200,7.33022,0
pool_8_d8516fed-a_data_ph,2017-08-02T16:21:02+0200,7.32883,0
pool_8_d8516fed-a_data_ph,2017-08-02T17:41:22+0200,7.32878,0
pool_8_d8516fed-a_data_ph,2017-08-02T21:42:12+0200,7.32868,0
pool_8_d8516fed-a_data_ph,2017-08-02T23:02:29+0200,7.328010000000001,0
pool_8_d8516fed-a_data_ph,2017-08-03T00:22:46+0200,7.32736,0
pool_8_d8516fed-a_data_ph,2017-08-03T01:43:06+0200,7.327380000000002,0
pool_8_d8516fed-a_data_ph,2017-08-03T07:04:19+0200,7.32488,0
pool_8_d8516fed-a_data_ph,2017-08-03T23:07:47+0200,7.32383,0
pool_8_d8516fed-a_data_ph,2017-08-04T05:49:17+0200,7.3220800000000015,0
pool_8_d8516fed-a_data_ph,2017-08-04T20:32:31+0200,7.319889999999999,0
pool_8_d8516fed-a_data_ph,2017-08-04T21:52:51+0200,7.3199,0
pool_8_d8516fed-a_data_ph,2017-08-04T23:13:11+0200,7.31992,0
pool_8_d8516fed-a_data_ph,2017-08-06T23:23:44+0200,7.307360000000001,0
pool_8_d8516fed-a_data_ph,2017-08-07T03:24:37+0200,7.306210000000001,0
pool_8_d8516fed-a_data_ph,2017-08-07T20:48:26+0200,7.30163,0
pool_8_d8516fed-a_data_ph,2017-08-08T22:14:03+0200,7.29702,0
pool_8_d8516fed-a_data_ph,2017-08-09T06:15:49+0200,7.295660000000002,0
pool_8_d8516fed-a_data_ph,2017-08-09T07:36:06+0200,7.295660000000002,0
pool_8_d8516fed-a_data_ph,2017-08-09T11:36:59+0200,7.296289999999999,0
pool_8_d8516fed-a_data_ph,2017-08-09T12:57:19+0200,7.296189999999998,0
pool_8_d8516fed-a_data_ph,2017-08-09T14:17:35+0200,7.29675,0
pool_8_d8516fed-a_data_ph,2017-08-09T18:18:27+0200,7.29656,0
pool_8_d8516fed-a_data_ph,2017-08-09T19:38:45+0200,7.2965300000000015,0
pool_8_d8516fed-a_data_ph,2017-08-09T20:59:04+0200,7.2965,0
pool_8_d8516fed-a_data_ph,2017-08-09T22:19:21+0200,7.2965,0
pool_8_d8516fed-a_data_ph,2017-08-09T23:39:37+0200,7.29715,0
pool_8_d8516fed-a_data_ph,2017-08-10T00:59:56+0200,7.29715,0
pool_8_d8516fed-a_data_ph,2017-08-10T02:20:14+0200,7.296489999999999,0
pool_8_d8516fed-a_data_ph,2017-08-10T10:22:01+0200,7.295910000000001,0
pool_8_d8516fed-a_data_ph,2017-08-10T17:03:30+0200,7.2957800000000015,0
pool_8_d8516fed-a_data_ph,2017-08-11T14:28:13+0200,7.292210000000002,0
pool_8_d8516fed-a_data_ph,2017-08-11T22:29:57+0200,7.2903699999999985,0
pool_8_d8516fed-a_data_ph,2017-08-12T01:10:34+0200,7.289789999999999,0
pool_8_d8516fed-a_data_ph,2017-08-12T21:14:59+0200,7.2873100000000015,0
pool_8_d8516fed-a_data_ph,2017-08-12T23:55:35+0200,7.2873100000000015,0
pool_8_d8516fed-a_data_ph,2017-08-13T18:39:42+0200,7.283360000000001,0
pool_8_d8516fed-a_data_ph,2017-08-13T19:59:59+0200,7.283339999999999,0
pool_8_d8516fed-a_data_ph,2017-08-13T21:20:17+0200,7.28333,0
pool_8_d8516fed-a_data_ph,2017-08-14T01:21:10+0200,7.281989999999999,0
pool_8_d8516fed-a_data_ph,2017-08-14T02:41:27+0200,7.28265,0
pool_8_d8516fed-a_data_ph,2017-08-14T05:22:03+0200,7.28135,0
pool_8_d8516fed-a_data_ph,2017-08-14T08:02:38+0200,7.281389999999999,0
pool_8_d8516fed-a_data_ph,2017-08-14T12:03:32+0200,7.28075,0
pool_8_d8516fed-a_data_ph,2017-08-14T14:44:07+0200,7.2807,0
pool_8_d8516fed-a_data_ph,2017-08-14T20:05:18+0200,7.28057,0
pool_8_d8516fed-a_data_ph,2017-08-15T00:06:11+0200,7.27987,0
pool_8_d8516fed-a_data_ph,2017-08-15T01:26:29+0200,7.27987,0
pool_8_d8516fed-a_data_ph,2017-08-15T02:46:47+0200,7.279210000000001,0
pool_8_d8516fed-a_data_ph,2017-08-15T04:07:04+0200,7.27922,0
pool_8_d8516fed-a_data_ph,2017-08-15T05:27:21+0200,7.27923,0
pool_8_d8516fed-a_data_ph,2017-08-15T06:47:41+0200,7.278580000000002,0
pool_8_d8516fed-a_data_ph,2017-08-15T08:07:58+0200,7.2786,0
pool_8_d8516fed-a_data_ph,2017-08-15T10:48:32+0200,7.27861,0
pool_8_d8516fed-a_data_ph,2017-08-15T12:08:53+0200,7.2786,0
pool_8_d8516fed-a_data_ph,2017-08-15T13:29:08+0200,7.278580000000002,0
pool_8_d8516fed-a_data_ph,2017-08-15T16:09:46+0200,7.2785,0
pool_8_d8516fed-a_data_ph,2017-08-15T22:51:12+0200,7.2789899999999985,0
