filename,timestamp,value,label
pool_8_d8516fed-a_data_orp,2017-08-01T02:52:43+0200,570.898,0
pool_8_d8516fed-a_data_orp,2017-08-01T04:13:01+0200,570.752,0
pool_8_d8516fed-a_data_orp,2017-08-01T08:13:56+0200,569.617,0
pool_8_d8516fed-a_data_orp,2017-08-01T09:34:15+0200,568.408,0
pool_8_d8516fed-a_data_orp,2017-08-01T10:54:35+0200,566.467,0
pool_8_d8516fed-a_data_orp,2017-08-02T01:37:48+0200,567.383,0
pool_8_d8516fed-a_data_orp,2017-08-02T04:18:28+0200,566.5409999999998,0
pool_8_d8516fed-a_data_orp,2017-08-02T06:58:56+0200,565.552,0
pool_8_d8516fed-a_data_orp,2017-08-02T08:19:15+0200,564.636,0
pool_8_d8516fed-a_data_orp,2017-08-02T09:39:34+0200,563.904,0
pool_8_d8516fed-a_data_orp,2017-08-02T12:20:10+0200,556.323,0
pool_8_d8516fed-a_data_orp,2017-08-02T13:40:29+0200,552.332,0
pool_8_d8516fed-a_data_orp,2017-08-02T15:00:44+0200,552.405,0
pool_8_d8516fed-a_data_orp,2017-08-02T16:21:02+0200,555.554,0
pool_8_d8516fed-a_data_orp,2017-08-02T17:41:22+0200,557.971,0
pool_8_d8516fed-a_data_orp,2017-08-02T21:42:12+0200,561.121,0
pool_8_d8516fed-a_data_orp,2017-08-02T23:02:29+0200,561.0840000000002,0
pool_8_d8516fed-a_data_orp,2017-08-03T00:22:46+0200,560.7909999999998,0
pool_8_d8516fed-a_data_orp,2017-08-03T01:43:06+0200,560.498,0
pool_8_d8516fed-a_data_orp,2017-08-03T07:04:19+0200,558.96,0
pool_8_d8516fed-a_data_orp,2017-08-03T23:07:47+0200,552.844,0
pool_8_d8516fed-a_data_orp,2017-08-04T05:49:17+0200,550.5740000000002,0
pool_8_d8516fed-a_data_orp,2017-08-04T20:32:31+0200,605.6519999999998,0
pool_8_d8516fed-a_data_orp,2017-08-04T21:52:51+0200,605.029,0
pool_8_d8516fed-a_data_orp,2017-08-04T23:13:11+0200,604.5169999999998,0
pool_8_d8516fed-a_data_orp,2017-08-06T23:23:44+0200,585.181,0
pool_8_d8516fed-a_data_orp,2017-08-07T03:24:37+0200,583.826,0
pool_8_d8516fed-a_data_orp,2017-08-07T20:48:26+0200,587.415,0
pool_8_d8516fed-a_data_orp,2017-08-08T22:14:03+0200,581.226,0
pool_8_d8516fed-a_data_orp,2017-08-09T06:15:49+0200,575.769,0
pool_8_d8516fed-a_data_orp,2017-08-09T07:36:06+0200,574.89,0
pool_8_d8516fed-a_data_orp,2017-08-09T11:36:59+0200,535.0459999999998,0
pool_8_d8516fed-a_data_orp,2017-08-09T12:57:19+0200,527.686,0
pool_8_d8516fed-a_data_orp,2017-08-09T14:17:35+0200,523.95,0
pool_8_d8516fed-a_data_orp,2017-08-09T18:18:27+0200,520.764,0
pool_8_d8516fed-a_data_orp,2017-08-09T19:38:45+0200,520.178,0
pool_8_d8516fed-a_data_orp,2017-08-09T20:59:04+0200,519.519,0
pool_8_d8516fed-a_data_orp,2017-08-09T22:19:21+0200,518.127,0
pool_8_d8516fed-a_data_orp,2017-08-09T23:39:37+0200,517.798,0
pool_8_d8516fed-a_data_orp,2017-08-10T00:59:56+0200,516.626,0
pool_8_d8516fed-a_data_orp,2017-08-10T02:20:14+0200,516.406,0
pool_8_d8516fed-a_data_orp,2017-08-10T10:22:01+0200,513.623,0
pool_8_d8516fed-a_data_orp,2017-08-10T17:03:30+0200,512.268,0
pool_8_d8516fed-a_data_orp,2017-08-11T14:28:13+0200,512.488,0
pool_8_d8516fed-a_data_orp,2017-08-11T22:29:57+0200,511.646,0
pool_8_d8516fed-a_data_orp,2017-08-12T01:10:34+0200,511.572,0
pool_8_d8516fed-a_data_orp,2017-08-12T21:14:59+0200,510.547,0
pool_8_d8516fed-a_data_orp,2017-08-12T23:55:35+0200,510.327,0
pool_8_d8516fed-a_data_orp,2017-08-13T18:39:42+0200,509.961,0
pool_8_d8516fed-a_data_orp,2017-08-13T19:59:59+0200,509.924,0
pool_8_d8516fed-a_data_orp,2017-08-13T21:20:17+0200,509.851,0
pool_8_d8516fed-a_data_orp,2017-08-14T01:21:10+0200,509.082,0
pool_8_d8516fed-a_data_orp,2017-08-14T02:41:27+0200,508.789,0
pool_8_d8516fed-a_data_orp,2017-08-14T05:22:03+0200,508.423,0
pool_8_d8516fed-a_data_orp,2017-08-14T08:02:38+0200,508.13,0
pool_8_d8516fed-a_data_orp,2017-08-14T12:03:32+0200,507.471,0
pool_8_d8516fed-a_data_orp,2017-08-14T14:44:07+0200,506.958,0
pool_8_d8516fed-a_data_orp,2017-08-14T20:05:18+0200,505.75,0
pool_8_d8516fed-a_data_orp,2017-08-15T00:06:11+0200,505.31,0
pool_8_d8516fed-a_data_orp,2017-08-15T01:26:29+0200,505.09,0
pool_8_d8516fed-a_data_orp,2017-08-15T02:46:47+0200,504.834,0
pool_8_d8516fed-a_data_orp,2017-08-15T04:07:04+0200,504.871,0
pool_8_d8516fed-a_data_orp,2017-08-15T05:27:21+0200,504.834,0
pool_8_d8516fed-a_data_orp,2017-08-15T06:47:41+0200,504.761,0
pool_8_d8516fed-a_data_orp,2017-08-15T08:07:58+0200,504.651,0
pool_8_d8516fed-a_data_orp,2017-08-15T10:48:32+0200,504.211,0
pool_8_d8516fed-a_data_orp,2017-08-15T12:08:53+0200,503.882,0
pool_8_d8516fed-a_data_orp,2017-08-15T13:29:08+0200,503.589,0
pool_8_d8516fed-a_data_orp,2017-08-15T16:09:46+0200,502.966,0
pool_8_d8516fed-a_data_orp,2017-08-15T22:51:12+0200,501.42800000000005,0
pool_8_d8516fed-a_data_orp,2017-08-16T00:11:31+0200,501.135,0
pool_8_d8516fed-a_data_orp,2017-08-16T01:31:47+0200,500.952,0
pool_8_d8516fed-a_data_orp,2017-08-16T10:53:51+0200,499.854,0
pool_8_d8516fed-a_data_orp,2017-08-16T17:35:22+0200,498.645,0
pool_8_d8516fed-a_data_orp,2017-08-16T21:36:13+0200,497.80300000000005,0
pool_8_d8516fed-a_data_orp,2017-08-16T22:56:31+0200,497.51,0
pool_8_d8516fed-a_data_orp,2017-08-17T00:16:48+0200,497.217,0
pool_8_d8516fed-a_data_orp,2017-08-17T01:37:05+0200,496.96,0
pool_8_d8516fed-a_data_orp,2017-08-17T02:57:23+0200,496.667,0
pool_8_d8516fed-a_data_orp,2017-08-17T04:17:42+0200,496.375,0
pool_8_d8516fed-a_data_orp,2017-08-17T05:38:01+0200,496.11800000000005,0
pool_8_d8516fed-a_data_orp,2017-08-17T06:58:16+0200,495.935,0
pool_8_d8516fed-a_data_orp,2017-08-17T08:18:34+0200,495.569,0
pool_8_d8516fed-a_data_orp,2017-08-17T09:38:53+0200,495.386,0
pool_8_d8516fed-a_data_orp,2017-08-17T13:39:45+0200,494.397,0
pool_8_d8516fed-a_data_orp,2017-08-17T16:20:20+0200,493.884,0
pool_8_d8516fed-a_data_orp,2017-08-17T17:40:39+0200,493.555,0
pool_8_d8516fed-a_data_orp,2017-08-19T03:08:03+0200,487,0
pool_8_d8516fed-a_data_orp,2017-08-19T07:08:53+0200,486.377,0
pool_8_d8516fed-a_data_orp,2017-08-19T23:12:28+0200,483.191,0
pool_8_d8516fed-a_data_orp,2017-08-20T00:32:48+0200,482.898,0
pool_8_d8516fed-a_data_orp,2017-08-20T07:14:13+0200,481.323,0
pool_8_d8516fed-a_data_orp,2017-08-20T20:37:09+0200,477.771,0
pool_8_d8516fed-a_data_orp,2017-08-20T23:17:44+0200,477.148,0
pool_8_d8516fed-a_data_orp,2017-08-21T01:58:22+0200,476.526,0
pool_8_d8516fed-a_data_orp,2017-08-21T03:18:37+0200,476.233,0
pool_8_d8516fed-a_data_orp,2017-08-21T07:19:32+0200,475.574,0
pool_8_d8516fed-a_data_orp,2017-08-21T15:21:18+0200,469.788,0
pool_8_d8516fed-a_data_orp,2017-08-22T00:43:24+0200,470.374,0
pool_8_d8516fed-a_data_orp,2017-08-22T04:44:17+0200,470.447,0
pool_8_d8516fed-a_data_orp,2017-08-22T06:04:35+0200,470.447,0
pool_8_d8516fed-a_data_orp,2017-08-22T08:45:10+0200,470.337,0
pool_8_d8516fed-a_data_orp,2017-08-22T14:06:22+0200,464.844,0
pool_8_d8516fed-a_data_orp,2017-08-22T23:28:24+0200,455.725,0
pool_8_d8516fed-a_data_orp,2017-08-23T00:48:42+0200,454.956,0
pool_8_d8516fed-a_data_orp,2017-08-23T02:08:59+0200,454.224,0
pool_8_d8516fed-a_data_orp,2017-08-23T03:29:17+0200,453.528,0
pool_8_d8516fed-a_data_orp,2017-08-23T04:49:34+0200,452.979,0
pool_8_d8516fed-a_data_orp,2017-08-23T06:09:51+0200,452.466,0
pool_8_d8516fed-a_data_orp,2017-08-23T07:30:10+0200,452.0630000000001,0
pool_8_d8516fed-a_data_orp,2017-08-23T10:10:46+0200,450.92800000000005,0
pool_8_d8516fed-a_data_orp,2017-08-23T12:51:25+0200,447.888,0
pool_8_d8516fed-a_data_orp,2017-08-23T14:11:44+0200,446.094,0
pool_8_d8516fed-a_data_orp,2017-08-23T15:31:59+0200,444.995,0
pool_8_d8516fed-a_data_orp,2017-08-23T18:12:34+0200,451.074,0
pool_8_d8516fed-a_data_orp,2017-08-23T23:33:43+0200,507.69,1
pool_8_d8516fed-a_data_orp,2017-08-25T13:01:58+0200,584.229,0
pool_8_d8516fed-a_data_orp,2017-08-26T02:24:57+0200,588.513,0
pool_8_d8516fed-a_data_orp,2017-08-26T05:05:31+0200,587.231,0
pool_8_d8516fed-a_data_orp,2017-08-26T06:25:49+0200,586.462,0
pool_8_d8516fed-a_data_orp,2017-08-26T07:46:06+0200,585.693,0
pool_8_d8516fed-a_data_orp,2017-08-26T09:06:23+0200,584.998,0
pool_8_d8516fed-a_data_orp,2017-08-26T11:46:59+0200,583.789,0
pool_8_d8516fed-a_data_orp,2017-08-26T13:07:16+0200,583.13,0
pool_8_d8516fed-a_data_orp,2017-08-26T14:27:34+0200,582.507,0
pool_8_d8516fed-a_data_orp,2017-08-26T15:47:55+0200,582.104,0
pool_8_d8516fed-a_data_orp,2017-08-26T17:08:11+0200,581.885,0
pool_8_d8516fed-a_data_orp,2017-08-26T18:28:28+0200,581.8480000000002,0
pool_8_d8516fed-a_data_orp,2017-08-26T19:48:45+0200,581.665,0
pool_8_d8516fed-a_data_orp,2017-08-26T21:09:03+0200,581.482,0
pool_8_d8516fed-a_data_orp,2017-08-26T22:29:25+0200,580.75,0
pool_8_d8516fed-a_data_orp,2017-08-26T23:49:39+0200,580.054,0
pool_8_d8516fed-a_data_orp,2017-08-27T01:09:59+0200,578.992,0
pool_8_d8516fed-a_data_orp,2017-08-27T02:30:13+0200,578.369,0
pool_8_d8516fed-a_data_orp,2017-08-27T03:50:32+0200,577.93,0
pool_8_d8516fed-a_data_orp,2017-08-27T05:10:51+0200,577.4540000000002,0
pool_8_d8516fed-a_data_orp,2017-08-27T06:31:08+0200,576.868,0
pool_8_d8516fed-a_data_orp,2017-08-27T07:51:25+0200,576.318,0
pool_8_d8516fed-a_data_orp,2017-08-27T09:11:47+0200,576.501,0
pool_8_d8516fed-a_data_orp,2017-08-27T10:32:03+0200,576.135,0
pool_8_d8516fed-a_data_orp,2017-08-27T11:52:19+0200,576.172,0
pool_8_d8516fed-a_data_orp,2017-08-27T13:12:38+0200,575.9159999999998,0
pool_8_d8516fed-a_data_orp,2017-08-27T14:32:53+0200,575.623,0
pool_8_d8516fed-a_data_orp,2017-08-27T15:53:13+0200,575.11,0
pool_8_d8516fed-a_data_orp,2017-08-27T17:13:30+0200,574.78,0
pool_8_d8516fed-a_data_orp,2017-08-27T18:33:49+0200,574.524,0
pool_8_d8516fed-a_data_orp,2017-08-27T19:54:04+0200,574.121,0
pool_8_d8516fed-a_data_orp,2017-08-27T21:14:21+0200,573.7919999999998,0
pool_8_d8516fed-a_data_orp,2017-08-27T22:34:39+0200,573.6080000000002,0
pool_8_d8516fed-a_data_orp,2017-08-27T23:54:58+0200,573.389,0
